Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[individual]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[sampling site]	Characteristics[karyotype]	Comment[additional information]	Characteristics[block]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Comment[ORIENTATION]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[developmental stage]	Factor Value[organism part]
HDBR264	ERS1221671	SAMEA4050561	Homo sapiens	11823	Carnegie Stage 23	diencephalon	right	46, xy	 	sequencing batch:FC2014_038, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR264	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR264_run2_TAGCTT_L007	sequencing assay	ERX1544397	HDBR264_run2_TAGCTT_L007_2.fq.gz	HDBR264_run2_TAGCTT_L007_2.fq.gz	ERR1473277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473277/ERR1473277_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR264	ERS1221671	SAMEA4050561	Homo sapiens	11823	Carnegie Stage 23	diencephalon	right	46, xy	 	sequencing batch:FC2014_038, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR264	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR264_TAGCTT_L004	sequencing assay	ERX1544397	HDBR264_TAGCTT_L004_1.fq.gz	HDBR264_TAGCTT_L004_1.fq.gz	ERR1473278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473278/ERR1473278_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR264	ERS1221671	SAMEA4050561	Homo sapiens	11823	Carnegie Stage 23	diencephalon	right	46, xy	 	sequencing batch:FC2014_038, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR264	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR264_TAGCTT_L004	sequencing assay	ERX1544397	HDBR264_TAGCTT_L004_2.fq.gz	HDBR264_TAGCTT_L004_2.fq.gz	ERR1473278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473278/ERR1473278_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR268	ERS1221672	SAMEA4050562	Homo sapiens	11826	Carnegie Stage 23	diencephalon	left	46, xx	 	sequencing batch:FC2014_038	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR268	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR268_CCGTCC_L005	sequencing assay	ERX1544398	HDBR268_CCGTCC_L005_1.fq.gz	HDBR268_CCGTCC_L005_1.fq.gz	ERR1473279	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473279/ERR1473279_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR268	ERS1221672	SAMEA4050562	Homo sapiens	11826	Carnegie Stage 23	diencephalon	left	46, xx	 	sequencing batch:FC2014_038	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR268	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR268_CCGTCC_L005	sequencing assay	ERX1544398	HDBR268_CCGTCC_L005_2.fq.gz	HDBR268_CCGTCC_L005_2.fq.gz	ERR1473279	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473279/ERR1473279_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR269	ERS1221673	SAMEA4050563	Homo sapiens	11826	Carnegie Stage 23	diencephalon	right	46, xx	 	sequencing batch:FC2014_038	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR269	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR269_GTGAAA_L005	sequencing assay	ERX1544399	HDBR269_GTGAAA_L005_1.fq.gz	HDBR269_GTGAAA_L005_1.fq.gz	ERR1473280	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473280/ERR1473280_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR269	ERS1221673	SAMEA4050563	Homo sapiens	11826	Carnegie Stage 23	diencephalon	right	46, xx	 	sequencing batch:FC2014_038	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR269	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR269_GTGAAA_L005	sequencing assay	ERX1544399	HDBR269_GTGAAA_L005_2.fq.gz	HDBR269_GTGAAA_L005_2.fq.gz	ERR1473280	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473280/ERR1473280_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR278	ERS1221674	SAMEA4050564	Homo sapiens	11827	Carnegie Stage 23	diencephalon	left	46, xx	 	sequencing batch:FC2014_038	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR278	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR278_CCGTCC_L007	sequencing assay	ERX1544400	HDBR278_CCGTCC_L007_1.fq.gz	HDBR278_CCGTCC_L007_1.fq.gz	ERR1473281	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473281/ERR1473281_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR278	ERS1221674	SAMEA4050564	Homo sapiens	11827	Carnegie Stage 23	diencephalon	left	46, xx	 	sequencing batch:FC2014_038	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR278	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR278_CCGTCC_L007	sequencing assay	ERX1544400	HDBR278_CCGTCC_L007_2.fq.gz	HDBR278_CCGTCC_L007_2.fq.gz	ERR1473281	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473281/ERR1473281_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR279	ERS1221675	SAMEA4050565	Homo sapiens	11827	Carnegie Stage 23	diencephalon	right	46, xx	 	sequencing batch:FC2014_032, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR279	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR279_GTCCGC_L006	sequencing assay	ERX1544401	HDBR279_GTCCGC_L006_1.fq.gz	HDBR279_GTCCGC_L006_1.fq.gz	ERR1473282	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473282/ERR1473282_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR279	ERS1221675	SAMEA4050565	Homo sapiens	11827	Carnegie Stage 23	diencephalon	right	46, xx	 	sequencing batch:FC2014_032, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR279	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR279_GTCCGC_L006	sequencing assay	ERX1544401	HDBR279_GTCCGC_L006_2.fq.gz	HDBR279_GTCCGC_L006_2.fq.gz	ERR1473282	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473282/ERR1473282_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR279	ERS1221675	SAMEA4050565	Homo sapiens	11827	Carnegie Stage 23	diencephalon	right	46, xx	 	sequencing batch:FC2014_032, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR279	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR279_run2_GTCCGC_L007	sequencing assay	ERX1544401	HDBR279_run2_GTCCGC_L007_1.fq.gz	HDBR279_run2_GTCCGC_L007_1.fq.gz	ERR1473283	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473283/ERR1473283_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR279	ERS1221675	SAMEA4050565	Homo sapiens	11827	Carnegie Stage 23	diencephalon	right	46, xx	 	sequencing batch:FC2014_032, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR279	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR279_run2_GTCCGC_L007	sequencing assay	ERX1544401	HDBR279_run2_GTCCGC_L007_2.fq.gz	HDBR279_run2_GTCCGC_L007_2.fq.gz	ERR1473283	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473283/ERR1473283_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR289	ERS1221676	SAMEA4050566	Homo sapiens	11846	Carnegie Stage 23	diencephalon	left	46, xx	 	sequencing batch:FC2014_030	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR289	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR289_CTTGTA_L002	sequencing assay	ERX1544402	HDBR289_CTTGTA_L002_1.fq.gz	HDBR289_CTTGTA_L002_1.fq.gz	ERR1473284	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473284/ERR1473284_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR289	ERS1221676	SAMEA4050566	Homo sapiens	11846	Carnegie Stage 23	diencephalon	left	46, xx	 	sequencing batch:FC2014_030	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR289	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR289_CTTGTA_L002	sequencing assay	ERX1544402	HDBR289_CTTGTA_L002_2.fq.gz	HDBR289_CTTGTA_L002_2.fq.gz	ERR1473284	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473284/ERR1473284_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR290	ERS1221677	SAMEA4050567	Homo sapiens	11846	Carnegie Stage 23	diencephalon	right	46, xx	 	sequencing batch:FC2014_030	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR290	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR290_AGTCAA_L002	sequencing assay	ERX1544403	HDBR290_AGTCAA_L002_1.fq.gz	HDBR290_AGTCAA_L002_1.fq.gz	ERR1473285	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473285/ERR1473285_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR290	ERS1221677	SAMEA4050567	Homo sapiens	11846	Carnegie Stage 23	diencephalon	right	46, xx	 	sequencing batch:FC2014_030	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR290	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR290_AGTCAA_L002	sequencing assay	ERX1544403	HDBR290_AGTCAA_L002_2.fq.gz	HDBR290_AGTCAA_L002_2.fq.gz	ERR1473285	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473285/ERR1473285_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR304	ERS1221678	SAMEA4050568	Homo sapiens	11884	Carnegie Stage 23	diencephalon	 	46, xx	 	sequencing batch:FC2014_030, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR304	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR304_ACTTGA_L005	sequencing assay	ERX1544404	HDBR304_ACTTGA_L005_1.fq.gz	HDBR304_ACTTGA_L005_1.fq.gz	ERR1473286	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473286/ERR1473286_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR304	ERS1221678	SAMEA4050568	Homo sapiens	11884	Carnegie Stage 23	diencephalon	 	46, xx	 	sequencing batch:FC2014_030, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR304	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR304_ACTTGA_L005	sequencing assay	ERX1544404	HDBR304_ACTTGA_L005_2.fq.gz	HDBR304_ACTTGA_L005_2.fq.gz	ERR1473286	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473286/ERR1473286_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR304	ERS1221678	SAMEA4050568	Homo sapiens	11884	Carnegie Stage 23	diencephalon	 	46, xx	 	sequencing batch:FC2014_030, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR304	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR304_run2_ACTTGA_L008	sequencing assay	ERX1544404	HDBR304_run2_ACTTGA_L008_1.fq.gz	HDBR304_run2_ACTTGA_L008_1.fq.gz	ERR1473287	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473287/ERR1473287_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR304	ERS1221678	SAMEA4050568	Homo sapiens	11884	Carnegie Stage 23	diencephalon	 	46, xx	 	sequencing batch:FC2014_030, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR304	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR304_run2_ACTTGA_L008	sequencing assay	ERX1544404	HDBR304_run2_ACTTGA_L008_2.fq.gz	HDBR304_run2_ACTTGA_L008_2.fq.gz	ERR1473287	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473287/ERR1473287_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR313	ERS1221679	SAMEA4050569	Homo sapiens	11918	Carnegie Stage 23	diencephalon	 	46, xx	 	sequencing batch:FC2014_030, FC2014_151	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR313	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR313_GAGTGG_L007	sequencing assay	ERX1544405	HDBR313_GAGTGG_L007_1.fq.gz	HDBR313_GAGTGG_L007_1.fq.gz	ERR1473288	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473288/ERR1473288_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR313	ERS1221679	SAMEA4050569	Homo sapiens	11918	Carnegie Stage 23	diencephalon	 	46, xx	 	sequencing batch:FC2014_030, FC2014_151	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR313	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR313_GAGTGG_L007	sequencing assay	ERX1544405	HDBR313_GAGTGG_L007_2.fq.gz	HDBR313_GAGTGG_L007_2.fq.gz	ERR1473288	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473288/ERR1473288_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR313	ERS1221679	SAMEA4050569	Homo sapiens	11918	Carnegie Stage 23	diencephalon	 	46, xx	 	sequencing batch:FC2014_030, FC2014_151	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR313	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR313_run2_GAGTGG_L005	sequencing assay	ERX1544405	HDBR313_run2_GAGTGG_L005_1.fq.gz	HDBR313_run2_GAGTGG_L005_1.fq.gz	ERR1473289	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473289/ERR1473289_1.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR313	ERS1221679	SAMEA4050569	Homo sapiens	11918	Carnegie Stage 23	diencephalon	 	46, xx	 	sequencing batch:FC2014_030, FC2014_151	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR313	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR313_run2_GAGTGG_L005	sequencing assay	ERX1544405	HDBR313_run2_GAGTGG_L005_2.fq.gz	HDBR313_run2_GAGTGG_L005_2.fq.gz	ERR1473289	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473289/ERR1473289_2.fastq.gz	200	101	Carnegie Stage 23	diencephalon
HDBR339	ERS1221680	SAMEA4050570	Homo sapiens	11820	9 post conception weeks	diencephalon	 	46, xx	 	sequencing batch:FC2014_035	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR339	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR339_GTCCGC_L003	sequencing assay	ERX1544406	HDBR339_GTCCGC_L003_1.fq.gz	HDBR339_GTCCGC_L003_1.fq.gz	ERR1473290	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473290/ERR1473290_1.fastq.gz	200	101	9 post conception weeks	diencephalon
HDBR339	ERS1221680	SAMEA4050570	Homo sapiens	11820	9 post conception weeks	diencephalon	 	46, xx	 	sequencing batch:FC2014_035	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR339	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR339_GTCCGC_L003	sequencing assay	ERX1544406	HDBR339_GTCCGC_L003_2.fq.gz	HDBR339_GTCCGC_L003_2.fq.gz	ERR1473290	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473290/ERR1473290_2.fastq.gz	200	101	9 post conception weeks	diencephalon
HDBR351	ERS1221681	SAMEA4050571	Homo sapiens	11831	Carnegie Stage 22	diencephalon	left	46, xy	 	sequencing batch:FC2014_035, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR351	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR351_run2_TGACCA_L008	sequencing assay	ERX1544407	HDBR351_run2_TGACCA_L008_1.fq.gz	HDBR351_run2_TGACCA_L008_1.fq.gz	ERR1473291	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473291/ERR1473291_1.fastq.gz	200	101	Carnegie Stage 22	diencephalon
HDBR351	ERS1221681	SAMEA4050571	Homo sapiens	11831	Carnegie Stage 22	diencephalon	left	46, xy	 	sequencing batch:FC2014_035, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR351	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR351_run2_TGACCA_L008	sequencing assay	ERX1544407	HDBR351_run2_TGACCA_L008_2.fq.gz	HDBR351_run2_TGACCA_L008_2.fq.gz	ERR1473291	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473291/ERR1473291_2.fastq.gz	200	101	Carnegie Stage 22	diencephalon
HDBR351	ERS1221681	SAMEA4050571	Homo sapiens	11831	Carnegie Stage 22	diencephalon	left	46, xy	 	sequencing batch:FC2014_035, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR351	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR351_TGACCA_L006	sequencing assay	ERX1544407	HDBR351_TGACCA_L006_1.fq.gz	HDBR351_TGACCA_L006_1.fq.gz	ERR1473292	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473292/ERR1473292_1.fastq.gz	200	101	Carnegie Stage 22	diencephalon
HDBR351	ERS1221681	SAMEA4050571	Homo sapiens	11831	Carnegie Stage 22	diencephalon	left	46, xy	 	sequencing batch:FC2014_035, FC2014_117	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR351	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR351_TGACCA_L006	sequencing assay	ERX1544407	HDBR351_TGACCA_L006_2.fq.gz	HDBR351_TGACCA_L006_2.fq.gz	ERR1473292	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473292/ERR1473292_2.fastq.gz	200	101	Carnegie Stage 22	diencephalon
HDBR356	ERS1221682	SAMEA4050572	Homo sapiens	11831	Carnegie Stage 22	diencephalon	right	46, xy	 	sequencing batch:FC2014_030	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR356	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR356_ACTGAT_L008	sequencing assay	ERX1544408	HDBR356_ACTGAT_L008_1.fq.gz	HDBR356_ACTGAT_L008_1.fq.gz	ERR1473293	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473293/ERR1473293_1.fastq.gz	200	101	Carnegie Stage 22	diencephalon
HDBR356	ERS1221682	SAMEA4050572	Homo sapiens	11831	Carnegie Stage 22	diencephalon	right	46, xy	 	sequencing batch:FC2014_030	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR356	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR356_ACTGAT_L008	sequencing assay	ERX1544408	HDBR356_ACTGAT_L008_2.fq.gz	HDBR356_ACTGAT_L008_2.fq.gz	ERR1473293	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473293/ERR1473293_2.fastq.gz	200	101	Carnegie Stage 22	diencephalon
